prev_filename,new_filename,filename,page_height,page_width,page_height_scaled,page_width_scaled,AuthorID,Overlapped,category,id,x,y,width,height,x_scaled,y_scaled,w_scaled,h_scaled
otkaz_v_vize_v_ispaniyu_1.jpg,otkaz_v_vize_v_ispaniyu_1.jpg,296.jpg,440,613,111.86769318505846,80.2965497576276,NA,NA,DLSignature,,156,310,130,132,28,56,23,24
otmetka-o-vruchenii.jpg,otmetka-o-vruchenii.jpg,297.jpg,2479,1106,214.15086728519563,480.0,NA,NA,DLSignature,,1593,389,358,137,308,75,69,26
otmetka-o-vruchenii.jpg,otmetka-o-vruchenii.jpg,297.jpg,2479,1106,214.15086728519563,480.0,NA,NA,DLSignature,,1641,890,403,91,317,172,78,17
otst6.jpg,otst6.jpg,298.jpg,624,796,612.3076923076924,480.0,NA,NA,DLSignature,,315,474,93,39,242,364,71,30
otst6.jpg,otst6.jpg,298.jpg,624,796,612.3076923076924,480.0,NA,NA,DLSignature,,32,534,66,45,24,410,50,34
otst6.jpg,otst6.jpg,298.jpg,624,796,612.3076923076924,480.0,NA,NA,DLSignature,,373,529,89,54,286,406,68,41
otst6.jpg,otst6.jpg,298.jpg,624,796,612.3076923076924,480.0,NA,NA,DLSignature,,288,608,71,26,221,467,54,20
otst6.jpg,otst6.jpg,298.jpg,624,796,612.3076923076924,480.0,NA,NA,DLSignature,,322,629,91,26,247,483,70,20
otst6.jpg,otst6.jpg,298.jpg,624,796,612.3076923076924,480.0,NA,NA,DLSignature,,269,647,73,36,206,497,56,27
otv_smara.jpg,otv_smara.jpg,299.jpg,595,800,640.0,476.0,NA,NA,DLSignature,,356,670,91,92,284,536,72,73
otvet na zapros.jpg,otvet na zapros.jpg,300.jpg,681,960,640.0,454.0,NA,NA,DLSignature,,396,633,157,90,264,422,104,60
otvet_gen_prok_sfo.jpg,otvet_gen_prok_sfo.jpg,301.jpg,1275,1755,640.0,464.95726495726495,NA,NA,DLSignature,,655,1437,216,140,238,524,78,51
otvet_genprokuraturi_kinoteatr_ubileyniy.jpg,otvet_genprokuraturi_kinoteatr_ubileyniy.jpg,302.jpg,800,740,444.0,480.0,NA,NA,DLSignature,,566,626,116,101,339,375,69,60
otvet-na-trebovanie-prokuratury-obrazec-2020.jpg,otvet-na-trebovanie-prokuratury-obrazec-2020.jpg,303.jpg,670,725,519.4029850746268,480.0,NA,NA,DLSignature,,441,663,56,59,315,474,40,42
padalkin_prok_1.jpg,padalkin_prok_1.jpg,304.jpg,1620,1824,540.4444444444445,480.0,NA,NA,DLSignature,,688,1566,255,218,203,464,75,64
page1-543px-Резолюція_Прем'єр-міністра_України_(з_відповіддю_на_запит).pdf.jpg,page1-543px-Резолюція_Прем'єр-міністра_України_(з_відповіддю_на_запит).pdf.jpg,305.jpg,543,767,640.0,453.0899608865711,NA,NA,DLSignature,,309,268,122,84,257,223,101,70
Penzoblast_letter.jpg,Penzoblast_letter.jpg,306.jpg,800,1122,640.0,456.3279857397505,NA,NA,DLSignature,,412,912,132,70,235,520,75,39
Penzoblast_letter.jpg,Penzoblast_letter.jpg,306.jpg,800,1122,640.0,456.3279857397505,NA,NA,DLSignature,,487,969,95,61,277,552,54,34
peZU1rn41UBhnLz6JTINvNExTRMNRN.jpg,peZU1rn41UBhnLz6JTINvNExTRMNRN.jpg,307.jpg,596,843,640.0,452.47924080664296,NA,NA,DLSignature,,289,703,97,125,219,533,73,94
photo_2019-08-06_13-55-08.jpg,photo_2019-08-06_13-55-08.jpg,308.jpg,474,680,640.0,446.11764705882354,NA,NA,DLSignature,,276,483,82,53,259,454,77,49
photo_2020-10-21_18-18-54 (1).jpg,photo_2020-10-21_18-18-54 (1).jpg,309.jpg,600,775,620.0,480.0,NA,NA,DLSignature,,215,537,149,53,172,429,119,42
photo_2021-08-18_15-10-59.jpg,photo_2021-08-18_15-10-59.jpg,310.jpg,691,795,552.2431259044862,480.0,NA,NA,DLSignature,,323,646,114,101,224,448,79,70
pismo.jpg,pismo.jpg,311.jpg,1275,1755,640.0,464.95726495726495,NA,NA,DLSignature,,739,1396,225,184,269,509,82,67
post-85122-1482392459.jpg,post-85122-1482392459.jpg,312.jpg,1388,1956,640.0,454.1513292433538,NA,NA,DLSignature,,575,1066,434,160,188,348,142,52
postanovlenie-o-vnesenii-izmeneniya-v-postanovlenie-ob-utverjdenii-polojeniya-ob-otdele-kultury.jpg,postanovlenie-o-vnesenii-izmeneniya-v-postanovlenie-ob-utverjdenii-polojeniya-ob-otdele-kultury.jpg,313.jpg,1280,1799,640.0,455.36409116175656,NA,NA,DLSignature,,670,1623,181,130,238,577,64,46
potreb-prava.com-obrazets-iskovogo-zayavleniya-na-Pochtu-Rossii-2-768x1024.jpg,potreb-prava.com-obrazets-iskovogo-zayavleniya-na-Pochtu-Rossii-2-768x1024.jpg,314.jpg,768,1024,640.0,480.0,NA,NA,DLSignature,,556,503,77,59,347,314,48,36
potreb-prava.com-obrazets-iskovogo-zayavleniya-v-Rostelekom-2-768x1024.jpg,potreb-prava.com-obrazets-iskovogo-zayavleniya-v-Rostelekom-2-768x1024.jpg,315.jpg,768,1024,640.0,480.0,NA,NA,DLSignature,,106,606,62,75,66,378,38,46
potreb-prava.com-obrazets-pretenzii-na-ochered-v-otdelenii-Pochty-Rossii-753x1024.jpg,potreb-prava.com-obrazets-pretenzii-na-ochered-v-otdelenii-Pochty-Rossii-753x1024.jpg,316.jpg,753,1024,640.0,470.625,NA,NA,DLSignature,,470,655,87,52,293,409,54,32
potreb-prava.com-obrazets-pretenzii-na-pochtovoe-otdelenie-747x1024.jpg,potreb-prava.com-obrazets-pretenzii-na-pochtovoe-otdelenie-747x1024.jpg,317.jpg,747,1024,640.0,466.875,NA,NA,DLSignature,,494,629,69,51,308,393,43,31
potreb-prava.com-obrazets-pretenzii-po-dogovoru-postavki-768x1024.jpg,potreb-prava.com-obrazets-pretenzii-po-dogovoru-postavki-768x1024.jpg,318.jpg,768,1024,640.0,480.0,NA,NA,DLSignature,,454,768,79,61,283,480,49,38
potreb-prava.com-obrazets-zayavleniya-v-Prokuraturu-768x1024.jpg,potreb-prava.com-obrazets-zayavleniya-v-Prokuraturu-768x1024.jpg,319.jpg,768,1024,640.0,480.0,NA,NA,DLSignature,,67,677,83,106,41,423,51,66
potreb-prava.com-obrazets-zayavleniya-v-prokuraturu-o-provedenii-proverki-768x1024.jpg,potreb-prava.com-obrazets-zayavleniya-v-prokuraturu-o-provedenii-proverki-768x1024.jpg,320.jpg,768,1024,640.0,480.0,NA,NA,DLSignature,,88,653,54,64,55,408,33,40
potreb-prava.com-obrazets-zhaloby-na-Pochtu-Rossii-v-Roskomnadzor-768x1024.jpg,potreb-prava.com-obrazets-zhaloby-na-Pochtu-Rossii-v-Roskomnadzor-768x1024.jpg,321.jpg,768,1024,640.0,480.0,NA,NA,DLSignature,,609,820,92,81,380,512,57,50
potreb-prava.com-obrazets-zhaloby-v-poryadke-podchinennosti-na-postanovlenie-sudebnogo-pristava-ispolnitelya-768x1024.jpg,potreb-prava.com-obrazets-zhaloby-v-poryadke-podchinennosti-na-postanovlenie-sudebnogo-pristava-ispolnitelya-768x1024.jpg,322.jpg,768,1024,640.0,480.0,NA,NA,DLSignature,,540,790,74,90,337,493,46,56
potreb-prava.com-obrazets-zhaloby-v-Prokuraturu-na-Rospotrebnadzor-768x1024.jpg,potreb-prava.com-obrazets-zhaloby-v-Prokuraturu-na-Rospotrebnadzor-768x1024.jpg,323.jpg,768,1024,640.0,480.0,NA,NA,DLSignature,,625,803,78,74,390,501,48,46
potreb-prava.com-obrazets-zhaloby-v-Prokuraturu-na-UK-na-nizkuyu-temperaturu-goryachej-vody-2-768x1024.jpg,potreb-prava.com-obrazets-zhaloby-v-Prokuraturu-na-UK-na-nizkuyu-temperaturu-goryachej-vody-2-768x1024.jpg,324.jpg,768,1024,640.0,480.0,NA,NA,DLSignature,,335,589,61,78,209,368,38,48
povestka.jpg,povestka.jpg,325.jpg,600,924,640.0,415.5844155844156,NA,NA,DLSignature,,275,446,196,67,190,308,135,46
povestka_sle.jpg,povestka_sle.jpg,326.jpg,1000,824,395.52,480.0,NA,NA,DLSignature,,435,405,141,183,208,194,67,87
povestka-na-dopros.jpg,povestka-na-dopros.jpg,327.jpg,483,597,593.2919254658385,480.0,NA,NA,DLSignature,,223,405,112,68,221,402,111,67
povestka-o-vyzove-na-dopros-zakon-posledstviya-neyavki-1.jpg,povestka-o-vyzove-na-dopros-zakon-posledstviya-neyavki-1.jpg,328.jpg,600,675,540.0,480.0,NA,NA,DLSignature,,386,435,97,101,308,348,77,80
povestka-voenkomat-obrazets-ed96.jpg,povestka-voenkomat-obrazets-ed96.jpg,329.jpg,671,434,310.46199701937405,480.0,NA,NA,DLSignature,,323,326,104,63,231,233,74,45
povestka-v-voenkomat-dlja-utochnenija-uchetnyh-dannyh-31431ec.jpg,povestka-v-voenkomat-dlja-utochnenija-uchetnyh-dannyh-31431ec.jpg,330.jpg,614,600,469.05537459283386,480.0,NA,NA,DLSignature,,311,478,94,97,243,373,73,75
povestka-v-voenkomat-kak-vyglyadit-povestka-v-armiyu.jpg,povestka-v-voenkomat-kak-vyglyadit-povestka-v-armiyu.jpg,331.jpg,670,304,217.79104477611938,480.0,NA,NA,DLSignature,,286,210,114,91,204,150,81,65
pozva_barsukova.jpg,pozva_barsukova.jpg,332.jpg,3000,2196,351.36,480.0,NA,NA,DLSignature,,1113,869,825,687,178,139,132,109
Pred13.jpg,Pred13.jpg,333.jpg,586,762,624.1638225255972,480.0,NA,NA,DLSignature,,400,626,182,44,327,512,149,36
Predpisanie_144.jpg,Predpisanie_144.jpg,334.jpg,2040,2807,640.0,465.12290701816886,NA,NA,DLSignature,,1117,2183,506,176,254,497,115,40
Predpisanie_144.jpg,Predpisanie_144.jpg,334.jpg,2040,2807,640.0,465.12290701816886,NA,NA,DLSignature,,742,2269,113,131,169,517,25,29
Predpisanie_199.jpg,Predpisanie_199.jpg,335.jpg,2550,3509,640.0,465.08976916500427,NA,NA,DLSignature,,1359,2662,748,201,247,485,136,36
Predpisanie_199.jpg,Predpisanie_199.jpg,335.jpg,2550,3509,640.0,465.08976916500427,NA,NA,DLSignature,,905,2833,488,153,165,516,89,27
pretenziya.jpg,pretenziya.jpg,336.jpg,640,881,640.0,464.92622020431327,NA,NA,DLSignature,,318,718,112,57,231,521,81,41
pretenziya.jpg,pretenziya.jpg,336.jpg,640,881,640.0,464.92622020431327,NA,NA,DLSignature,,342,822,121,46,248,597,87,33
pretenziya.jpg,pretenziya.jpg,336.jpg,640,881,640.0,464.92622020431327,NA,NA,DLSignature,,227,546,68,28,164,396,49,20
pretenziya.jpg,pretenziya.jpg,336.jpg,640,881,640.0,464.92622020431327,NA,NA,DLSignature,,283,570,42,23,205,414,30,16
pretenziya.jpg,pretenziya.jpg,336.jpg,640,881,640.0,464.92622020431327,NA,NA,DLSignature,,264,595,67,24,191,432,48,17
pretenziya.jpg,pretenziya.jpg,336.jpg,640,881,640.0,464.92622020431327,NA,NA,DLSignature,,259,620,97,24,188,450,70,17
pretenziya.jpg,pretenziya.jpg,336.jpg,640,881,640.0,464.92622020431327,NA,NA,DLSignature,,305,641,58,23,221,465,42,16
prikaz_15.jpg,prikaz_15.jpg,337.jpg,2480,3508,640.0,452.4515393386545,NA,NA,DLSignature,,773,3164,1216,249,141,577,221,45
prok.kelgen-surot.jpg,prok.kelgen-surot.jpg,338.jpg,360,480,87.57126567844927,65.67844925883695,NA,NA,DLSignature,,117,315,220,58,21,57,40,10
Prokuratura2.jpg,Prokuratura2.jpg,339.jpg,511,768,640.0,425.83333333333337,NA,NA,DLSignature,,148,612,218,85,123,510,181,70
Prokuratura-Moskvy-Lazukov.jpg,Prokuratura-Moskvy-Lazukov.jpg,340.jpg,810,1114,640.0,465.35008976660686,NA,NA,DLSignature,,458,569,195,152,263,326,112,87
prokuraura1369900.jpg,prokuraura1369900.jpg,341.jpg,866,700,387.9907621247113,479.99999999999994,NA,NA,DLSignature,,442,562,165,135,244,311,91,74
rabochaya-viza-v-rossii_8.jpg,rabochaya-viza-v-rossii_8.jpg,342.jpg,1653,2337,640.0,452.6829268292683,NA,NA,DLSignature,,914,1083,166,216,250,296,45,59
regnum_picture_1528186150398863_normal.jpg,regnum_picture_1528186150398863_normal.jpg,343.jpg,700,833,571.2,480.0,NA,NA,DLSignature,,227,666,316,161,155,456,216,110
RettenmaierRus.jpg,RettenmaierRus.jpg,344.jpg,1653,2338,640.0,452.48930710008557,NA,NA,DLSignature,,786,1720,352,218,215,470,96,59
ru-prosecutor-on-crimean-activists-imprisoned-in-russia-response-to-letter-of-mep-kozlowska-rajewicz-1.jpg,ru-prosecutor-on-crimean-activists-imprisoned-in-russia-response-to-letter-of-mep-kozlowska-rajewicz-1.jpg,345.jpg,2464,3448,640.0,457.3549883990719,NA,NA,DLSignature,,1221,2533,735,303,226,470,136,56
rWwdBAKwRBQ.jpg,rWwdBAKwRBQ.jpg,346.jpg,428,604,112.11136890951276,79.44315545243619,NA,NA,DLSignature,,268,359,56,23,49,66,10,4
rWwdBAKwRBQ.jpg,rWwdBAKwRBQ.jpg,346.jpg,428,604,112.11136890951276,79.44315545243619,NA,NA,DLSignature,,160,546,52,51,29,101,9,9
RyVYUb9vsoc.jpg,RyVYUb9vsoc.jpg,347.jpg,778,690,425.706940874036,480.0,NA,NA,DLSignature,,526,548,114,82,324,338,70,50
RyVYUb9vsoc.jpg,RyVYUb9vsoc.jpg,347.jpg,778,690,425.706940874036,480.0,NA,NA,DLSignature,,425,520,118,69,262,320,72,42
S_TA_TBTVTM-_v._E.-_TB_TM_1.jpg,S_TA_TBTVTM-_v._E.-_TB_TM_1.jpg,348.jpg,724,1024,640.0,452.5,NA,NA,DLSignature,,355,846,186,72,221,528,116,45
s9SMIB4nUpg-1.jpg,s9SMIB4nUpg-1.jpg,349.jpg,1518,1401,443.00395256917,480.0,NA,NA,DLSignature,,477,1172,642,208,150,370,203,65
scan.width-800.jpg,scan.width-800.jpg,350.jpg,800,1130,640.0,453.0973451327434,NA,NA,DLSignature,,544,916,99,91,308,518,56,51
Scan_20170504_152515.jpg,Scan_20170504_152515.jpg,351.jpg,1654,2338,640.0,452.7630453378956,NA,NA,DLSignature,,1275,1704,320,119,349,466,87,32
Scan_20170504_152515.jpg,Scan_20170504_152515.jpg,351.jpg,1654,2338,640.0,452.7630453378956,NA,NA,DLSignature,,1386,2036,253,74,379,557,69,20
Shimadzu.jpg,Shimadzu.jpg,352.jpg,1654,2338,640.0,452.7630453378956,NA,NA,DLSignature,,650,1334,563,347,177,365,154,94
skan_zayavy_prokuroru.jpg,skan_zayavy_prokuroru.jpg,353.jpg,565,800,640.0,452.0,NA,NA,DLSignature,,216,539,107,63,172,431,85,50
skan_zayavy_prokuroru.jpg,skan_zayavy_prokuroru.jpg,353.jpg,565,800,640.0,452.0,NA,NA,DLSignature,,446,606,35,33,356,484,28,26
sostavlenie-povestki-na-dopros.jpg,sostavlenie-povestki-na-dopros.jpg,354.jpg,600,709,567.2,480.0,NA,NA,DLSignature,,464,585,74,121,371,468,59,96
SU-FSB-o-provokatsiyah.jpg,SU-FSB-o-provokatsiyah.jpg,355.jpg,872,1200,640.0,465.06666666666666,NA,NA,DLSignature,,428,559,227,193,228,298,121,102
t.1438145440617.5452-big.jpg,t.1438145440617.5452-big.jpg,356.jpg,692,990,640.0,447.3535353535354,NA,NA,DLSignature,,316,592,104,48,204,382,67,31
tel6.jpg,tel6.jpg,357.jpg,1642,2306,640.0,455.7155247181266,NA,NA,DLSignature,,839,1488,384,137,232,412,106,38
uchpolitika.jpg,uchpolitika.jpg,358.jpg,550,712,621.3818181818182,480.0,NA,NA,DLSignature,,238,589,103,95,207,514,89,82
UnrOGb3iUVk.jpg,UnrOGb3iUVk.jpg,359.jpg,700,990,640.0,452.52525252525254,NA,NA,DLSignature,,476,830,111,56,307,536,71,36
Untitled-1.jpg,Untitled-1.jpg,360.jpg,615,886,640.0,444.24379232505646,NA,NA,DLSignature,,255,799,207,49,184,577,149,35
UyAAAgMefOA-960.jpg,UyAAAgMefOA-960.jpg,361.jpg,960,1358,640.0,452.4300441826215,NA,NA,DLSignature,,544,1265,83,69,256,596,39,32
UyAAAgMefOA-960.jpg,UyAAAgMefOA-960.jpg,361.jpg,960,1358,640.0,452.4300441826215,NA,NA,DLSignature,,616,1265,101,50,290,596,47,23
viber_image_2018-12-05__170757.jpg,viber_image_2018-12-05__170757.jpg,362.jpg,788,1111,640.0,453.933393339334,NA,NA,DLSignature,,555,919,133,147,319,529,76,84
viza-na-zayavlenii-na-otpusk_1.jpg,viza-na-zayavlenii-na-otpusk_1.jpg,363.jpg,850,1167,640.0,466.15252784918596,NA,NA,DLSignature,,158,238,125,105,86,130,68,57
viza-na-zayavlenii-na-otpusk_1.jpg,viza-na-zayavlenii-na-otpusk_1.jpg,363.jpg,850,1167,640.0,466.15252784918596,NA,NA,DLSignature,,638,672,134,78,349,368,73,42
viza-na-zayavlenii-na-otpusk_1.jpg,viza-na-zayavlenii-na-otpusk_1.jpg,363.jpg,850,1167,640.0,466.15252784918596,NA,NA,DLSignature,,338,976,142,87,185,535,77,47
Vnesenie_v_shemu.jpg,Vnesenie_v_shemu.jpg,364.jpg,721,1024,640.0,450.625,NA,NA,DLSignature,,428,688,277,62,267,430,173,38
vyzov.jpg,vyzov.jpg,365.jpg,665,1000,640.0,425.6,NA,NA,DLSignature,,410,747,112,202,262,478,71,129
vyzov.jpg,vyzov.jpg,365.jpg,665,1000,640.0,425.6,NA,NA,DLSignature,,397,222,98,54,254,142,62,34
vyzov_seminar_kstovo.jpg,vyzov_seminar_kstovo.jpg,366.jpg,1654,2339,640.0000000000001,452.56947413424547,NA,NA,DLSignature,,404,1912,841,332,110,523,230,90
WINTERSTEIGER.jpg,WINTERSTEIGER.jpg,367.jpg,1653,2337,640.0,452.6829268292683,NA,NA,DLSignature,,644,1534,463,280,176,420,126,76
wr-780.jpg,wr-780.jpg,368.jpg,780,439,270.1538461538462,480.0,NA,NA,DLSignature,,440,301,247,96,270,185,152,59
xSP049uemoAxJTooOSEX4Q.jpg,xSP049uemoAxJTooOSEX4Q.jpg,369.jpg,558,768,640.0,465.0,NA,NA,DLSignature,,256,523,61,55,213,435,50,45
zajavlenije-v-prokuraturu.jpg,zajavlenije-v-prokuraturu.jpg,370.jpg,600,883,640.0,434.881087202718,NA,NA,DLSignature,,234,701,58,61,169,508,42,44
zajavlenije-v-prokuraturu.jpg,zajavlenije-v-prokuraturu.jpg,370.jpg,600,883,640.0,434.881087202718,NA,NA,DLSignature,,205,755,107,44,148,547,77,31
zayavlenie-na-otgul-za-svoy-schet-na-odin-den-obrazets-im-6.jpg,zayavlenie-na-otgul-za-svoy-schet-na-odin-den-obrazets-im-6.jpg,371.jpg,570,299,251.78947368421052,480.0,NA,NA,DLSignature,,234,255,101,38,197,214,85,32
zayavlenie-na-otgul-za-svoy-schet-na-odin-den-obrazets-im-6.jpg,zayavlenie-na-otgul-za-svoy-schet-na-odin-den-obrazets-im-6.jpg,371.jpg,570,299,251.78947368421052,480.0,NA,NA,DLSignature,,48,53,63,51,40,44,53,42
zemvopros.ru_id11667_25242.jpg,zemvopros.ru_id11667_25242.jpg,372.jpg,1241,1754,640.0,452.81641961231475,NA,NA,DLSignature,,677,1165,140,73,247,425,51,26
zhaloba-obrazec-na-bezdejstvie-pristavov_7.jpg,zhaloba-obrazec-na-bezdejstvie-pristavov_7.jpg,373.jpg,600,800,640.0,480.0,NA,NA,DLSignature,,413,615,65,78,330,492,52,62
zhaloba-prokuraturu-upravlyayushuyu-28178.jpg,zhaloba-prokuraturu-upravlyayushuyu-28178.jpg,374.jpg,850,1170,640.0000000000001,464.957264957265,NA,NA,DLSignature,,488,1045,110,63,266,571,60,34
zl2g4bwg.jpg,zl2g4bwg.jpg,375.jpg,443,600,328.20512820512823,242.32478632478634,NA,NA,DLSignature,,326,551,51,45,178,301,27,24
